# Test Config Name: RvRvO 5G US
# Application: Throughput
# Duration: 30
# Estimated Duration: 6097 [s]
# Settling Time: 5
# Reporting Interval: 1
# Traffic Pair 1 (Traffic 1): From: 192.168.1.50@PL5-90130-05 (192.168.1.50) To: 192.168.1.28@server (192.168.1.28)
# Pal Endpoint 1: 192.168.1.50 (192.168.1.50@PL5-90130-05)
# Pal Stats Endpoint 1: 169.254.26.5
# Attenuation 1: 169.254.20.11 (Pal5)
# Turntable 1: 169.254.24.7 (TT)
# CSV Format Version: 1.0

Test Run, Time [ms], Position [Deg], Attenuation 1 [dB], MPE State, Traffic Pair 1 Protocol, Traffic Pair 1 Throughput [Mbps], Traffic Pair 1 Jitter [ms], Traffic Pair 1 Packets, Traffic Pair 1 Lost Packets, Traffic Pair 1 Lost Percent [%], Test Status, Pal Stats Endpoint 1 Mode, Pal Stats Endpoint 1 Association Status, Pal Stats Endpoint 1 Association Channel, Pal Stats Endpoint 1 Control Rssi [dBm], Pal Stats Endpoint 1 Data Rssi [dBm], Pal Stats Endpoint 1 Rx Rate [Mbps], Pal Stats Endpoint 1 Tx Rate [Mbps], Pal Stats Endpoint 1 Congestion [%], Pal Stats Endpoint 1 vsta Association Count, Pal Stats Endpoint 1 vsta Total Count, Pal Stats Endpoint 1 BSSID, Pal Stats Endpoint 1 Downlink, Pal Stats Endpoint 1 Uplink, Pal Stats Endpoint 1 Cumulative Throughput, Pal Stats Endpoint 1 Ch0 Rssi, Pal Stats Endpoint 1 Ch1 Rssi, Pal Stats Endpoint 1 Ch2 Rssi, Pal Stats Endpoint 1 Ch3 Rssi, Pal Stats Endpoint 1 Scanning Channel, Pal Stats Endpoint 1 RxBw [MHz], Pal Stats Endpoint 1 TxBw [MHz], Pal Stats Endpoint 1 RxBw Packet Count, Pal Stats Endpoint 1 TxBw Packet Count, Pal Stats Endpoint 1 RxNss, Pal Stats Endpoint 1 TxNss, Pal Stats Endpoint 1 RxNss Packet Count, Pal Stats Endpoint 1 TxNss Packet Count, Pal Stats Endpoint 1 RxMCS, Pal Stats Endpoint 1 TxMCS, Pal Stats Endpoint 1 RxMCS Count, Pal Stats Endpoint 1 TxMCS Count
1, 77000, 0, 6, #N/A, TCP, 605, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -51, 1560, 1053, 91.46, 1, 1, 70:0b:01:f6:48:87, 0, 666, 666, -53, -60, -58, -64, #N/A, 80, 80, 168, 577, 4, 4, 166, 294, 8, 8, 143, 210
1, 78000, 0, 6, #N/A, TCP, 668, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -51, 1560, 1053, 93.04, 1, 1, 70:0b:01:f6:48:87, 1, 717, 718, -53, -60, -58, -64, #N/A, 80, 80, 66, 407, 4, 4, 64, 338, 8, 7, 62, 267
1, 79000, 0, 6, #N/A, TCP, 688, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -52, 1560, 936, 91.77, 1, 1, 70:0b:01:f6:48:87, 1, 769, 770, -54, -61, -59, -65, #N/A, 80, 80, 209, 554, 4, 4, 201, 492, 8, 6, 181, 244
1, 80000, 0, 6, #N/A, TCP, 720, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -51, 1560, 1170, 90.38, 1, 1, 70:0b:01:f6:48:87, 1, 760, 761, -53, -60, -58, -64, #N/A, 80, 80, 96, 392, 4, 4, 94, 331, 8, 7, 81, 455
1, 81000, 0, 6, #N/A, TCP, 704, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -51, 1560, 1300, 91.82, 1, 1, 70:0b:01:f6:48:87, 1, 763, 764, -53, -60, -58, -64, #N/A, 80, 80, 182, 575, 4, 4, 178, 354, 8, 8, 150, 312
1, 82000, 0, 6, #N/A, TCP, 705, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -51, 1560, 1170, 91.93, 1, 1, 70:0b:01:f6:48:87, 1, 773, 774, -53, -60, -58, -64, #N/A, 80, 80, 110, 397, 4, 3, 109, 223, 8, 9, 98, 341
1, 83000, 0, 6, #N/A, TCP, 734, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -52, 1560, 936, 90.72, 1, 1, 70:0b:01:f6:48:87, 1, 666, 667, -54, -61, -59, -65, #N/A, 80, 80, 143, 562, 4, 4, 139, 473, 8, 8, 118, 222
1, 84000, 0, 6, #N/A, TCP, 610, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -51, 1560, 1300, 93.26, 1, 1, 70:0b:01:f6:48:87, 1, 713, 714, -53, -60, -58, -64, #N/A, 80, 80, 78, 390, 4, 4, 76, 339, 9, 7, 105, 178
1, 85000, 0, 6, #N/A, TCP, 719, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -51, 1560, 1300, 89.58, 1, 1, 70:0b:01:f6:48:87, 1, 742, 743, -53, -60, -58, -64, #N/A, 80, 80, 189, 566, 4, 4, 180, 498, 8, 7, 156, 258
1, 86000, 0, 6, #N/A, TCP, 683, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -44, -51, 1560, 1053, 93.33, 1, 1, 70:0b:01:f6:48:87, 1, 759, 760, -53, -60, -58, -64, #N/A, 80, 80, 67, 394, 4, 4, 65, 392, 8, 6, 64, 224
1, 87000, 0, 9, #N/A, TCP, 698, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -47, -52, 1560, 936, 92.69, 1, 1, 70:0b:01:f6:48:87, 1, 704, 705, -56, -64, -61, -68, #N/A, 80, 80, 201, 537, 4, 4, 199, 504, 8, 7, 166, 320
1, 88000, 0, 9, #N/A, TCP, 699, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -48, -53, 1300, 936, 93.61, 1, 1, 70:0b:01:f6:48:87, 1, 743, 744, -56, -63, -61, -67, #N/A, 80, 80, 70, 410, 4, 4, 68, 364, 9, 7, 48, 240
1, 89000, 0, 9, #N/A, TCP, 664, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -54, 1300, 936, 90.96, 1, 1, 70:0b:01:f6:48:87, 1, 687, 688, -56, -63, -61, -67, #N/A, 80, 80, 188, 544, 4, 4, 186, 492, 7, 5, 134, 215
1, 90000, 0, 9, #N/A, TCP, 666, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -48, -55, 1300, 975, 92.83, 1, 1, 70:0b:01:f6:48:87, 1, 697, 698, -56, -63, -61, -67, #N/A, 80, 80, 56, 384, 4, 4, 53, 382, 8, 6, 80, 403
1, 91000, 0, 9, #N/A, TCP, 640, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 1053, 90.31, 1, 1, 70:0b:01:f6:48:87, 1, 687, 688, -56, -63, -61, -67, #N/A, 80, 80, 157, 550, 4, 4, 154, 443, 7, 7, 128, 546
1, 92000, 0, 9, #N/A, TCP, 664, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 975, 93.52, 1, 1, 70:0b:01:f6:48:87, 1, 756, 757, -56, -64, -61, -68, #N/A, 80, 80, 59, 396, 4, 4, 56, 392, 7, 7, 54, 168
1, 93000, 0, 9, #N/A, TCP, 723, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 1053, 91.03, 1, 1, 70:0b:01:f6:48:87, 1, 734, 735, -56, -63, -61, -67, #N/A, 80, 80, 173, 597, 4, 4, 171, 392, 7, 7, 146, 281
1, 94000, 0, 9, #N/A, TCP, 660, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 1053, 93.02, 1, 1, 70:0b:01:f6:48:87, 1, 743, 744, -56, -63, -61, -68, #N/A, 80, 80, 91, 396, 4, 4, 87, 359, 7, 8, 82, 265
1, 95000, 0, 9, #N/A, TCP, 674, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 975, 90.28, 1, 1, 70:0b:01:f6:48:87, 1, 612, 613, -57, -64, -62, -68, #N/A, 80, 80, 149, 537, 4, 4, 147, 495, 7, 6, 132, 304
1, 96000, 0, 9, #N/A, TCP, 610, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -48, -55, 1300, 975, 93.99, 1, 1, 70:0b:01:f6:48:87, 1, 683, 684, -56, -63, -61, -68, #N/A, 80, 80, 63, 407, 4, 4, 61, 397, 7, 7, 61, 327
1, 97000, 0, 9, #N/A, TCP, 609, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 702, 91.46, 1, 1, 70:0b:01:f6:48:87, 1, 652, 653, -56, -63, -61, -68, #N/A, 80, 80, 165, 599, 4, 3, 159, 309, 7, 8, 140, 198
1, 98000, 0, 9, #N/A, TCP, 683, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 975, 93.4, 1, 1, 70:0b:01:f6:48:87, 1, 735, 736, -56, -63, -61, -68, #N/A, 80, 80, 54, 399, 4, 4, 53, 694, 8, 7, 77, 360
1, 99000, 0, 9, #N/A, TCP, 631, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -56, 1300, 936, 92.9, 1, 1, 70:0b:01:f6:48:87, 1, 694, 695, -58, -65, -63, -70, #N/A, 80, 80, 154, 570, 4, 3, 125, 342, 7, 7, 111, 262
1, 100000, 0, 9, #N/A, TCP, 699, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -56, 1300, 1053, 93.68, 1, 1, 70:0b:01:f6:48:87, 1, 775, 776, -58, -66, -63, -70, #N/A, 80, 80, 55, 383, 3, 4, 42, 613, 9, 6, 99, 281
1, 101000, 0, 9, #N/A, TCP, 745, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -56, 1300, 1053, 91.41, 1, 1, 70:0b:01:f6:48:87, 1, 733, 734, -58, -66, -63, -70, #N/A, 80, 80, 159, 562, 3, 4, 148, 560, 9, 7, 148, 324
1, 102000, 0, 9, #N/A, TCP, 691, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -56, 1300, 1300, 93.55, 1, 1, 70:0b:01:f6:48:87, 1, 750, 751, -59, -66, -63, -70, #N/A, 80, 80, 62, 404, 3, 4, 58, 404, 9, 7, 58, 239
1, 103000, 0, 9, #N/A, TCP, 671, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -48, -56, 1300, 702, 86.63, 1, 1, 70:0b:01:f6:48:87, 1, 638, 639, -58, -66, -63, -70, #N/A, 80, 80, 172, 523, 3, 4, 167, 398, 9, 6, 167, 253
1, 104000, 0, 9, #N/A, TCP, 548, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -56, 1300, 1300, 92.93, 1, 1, 70:0b:01:f6:48:87, 0, 622, 622, -58, -66, -63, -70, #N/A, 80, 80, 70, 430, 3, 3, 66, 220, 9, 8, 66, 278
1, 105000, 0, 9, #N/A, TCP, 624, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -56, 1300, 1053, 91.61, 1, 1, 70:0b:01:f6:48:87, 1, 666, 667, -59, -66, -63, -70, #N/A, 80, 80, 157, 541, 3, 4, 153, 716, 9, 6, 153, 246
1, 106000, 0, 9, #N/A, TCP, 677, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 1053, 93.67, 1, 1, 70:0b:01:f6:48:87, 1, 723, 724, -56, -64, -61, -68, #N/A, 80, 80, 64, 397, 4, 4, 54, 396, 9, 7, 51, 367
1, 107000, 0, 9, #N/A, TCP, 641, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 936, 92.06, 1, 1, 70:0b:01:f6:48:87, 1, 715, 716, -56, -64, -61, -68, #N/A, 80, 80, 182, 578, 4, 4, 126, 414, 7, 6, 96, 235
1, 108000, 0, 9, #N/A, TCP, 612, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 1170, 92.96, 1, 1, 70:0b:01:f6:48:87, 1, 607, 608, -56, -63, -60, -67, #N/A, 80, 80, 57, 467, 4, 3, 51, 406, 9, 8, 62, 390
1, 109000, 0, 9, #N/A, TCP, 645, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 975, 90.17, 1, 1, 70:0b:01:f6:48:87, 1, 669, 670, -56, -64, -61, -67, #N/A, 80, 80, 156, 561, 4, 4, 152, 383, 7, 7, 139, 292
1, 110000, 0, 9, #N/A, TCP, 615, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -48, -55, 1300, 1053, 93.64, 1, 1, 70:0b:01:f6:48:87, 0, 664, 664, -57, -64, -61, -68, #N/A, 80, 80, 69, 389, 4, 4, 67, 341, 8, 6, 57, 163
1, 111000, 0, 9, #N/A, TCP, 636, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -47, -55, 1300, 1053, 91.16, 1, 1, 70:0b:01:f6:48:87, 1, 695, 696, -57, -64, -61, -68, #N/A, 80, 80, 151, 545, 4, 4, 143, 501, 7, 7, 125, 257
1, 112000, 0, 12, #N/A, TCP, 639, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -51, -56, 1300, 1300, 92.05, 1, 1, 70:0b:01:f6:48:87, 1, 682, 683, -59, -66, -64, -70, #N/A, 80, 80, 59, 413, 4, 4, 56, 413, 7, 6, 50, 165
1, 113000, 0, 12, #N/A, TCP, 647, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -56, 1300, 1053, 91.19, 1, 1, 70:0b:01:f6:48:87, 1, 707, 708, -59, -67, -64, -71, #N/A, 80, 80, 168, 628, 4, 4, 164, 628, 7, 6, 152, 361
1, 114000, 0, 12, #N/A, TCP, 650, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -58, 1300, 1053, 93.81, 1, 1, 70:0b:01:f6:48:87, 1, 664, 665, -60, -67, -64, -71, #N/A, 80, 80, 65, 390, 4, 4, 63, 389, 7, 6, 63, 311
1, 115000, 0, 12, #N/A, TCP, 648, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -58, 1300, 936, 91.39, 1, 1, 70:0b:01:f6:48:87, 1, 683, 684, -59, -67, -64, -71, #N/A, 80, 80, 187, 566, 4, 4, 183, 528, 7, 7, 165, 397
1, 116000, 0, 12, #N/A, TCP, 643, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 89.38, 1, 1, 70:0b:01:f6:48:87, 1, 743, 744, -59, -67, -64, -71, #N/A, 80, 80, 109, 376, 4, 4, 106, 305, 7, 6, 101, 264
1, 117000, 0, 12, #N/A, TCP, 694, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -51, -59, 1300, 975, 90.63, 1, 1, 70:0b:01:f6:48:87, 1, 669, 670, -59, -67, -64, -71, #N/A, 80, 80, 184, 581, 4, 4, 184, 560, 7, 6, 157, 410
1, 118000, 0, 12, #N/A, TCP, 608, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 93.37, 1, 1, 70:0b:01:f6:48:87, 0, 649, 649, -59, -66, -64, -71, #N/A, 80, 80, 70, 381, 4, 4, 68, 379, 7, 5, 67, 204
1, 119000, 0, 12, #N/A, TCP, 560, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 91.46, 1, 1, 70:0b:01:f6:48:87, 1, 607, 608, -59, -66, -64, -71, #N/A, 80, 80, 123, 536, 4, 3, 119, 364, 7, 7, 95, 456
1, 120000, 0, 12, #N/A, TCP, 643, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1170, 702, 93.83, 1, 1, 70:0b:01:f6:48:87, 1, 661, 662, -59, -67, -64, -71, #N/A, 80, 80, 91, 387, 4, 4, 87, 429, 7, 6, 79, 190
1, 121000, 0, 12, #N/A, TCP, 603, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 936, 92.93, 1, 1, 70:0b:01:f6:48:87, 1, 650, 651, -59, -67, -64, -71, #N/A, 80, 80, 173, 539, 4, 4, 170, 437, 7, 5, 157, 259
1, 122000, 0, 12, #N/A, TCP, 630, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -51, -59, 1170, 1300, 93.48, 1, 1, 70:0b:01:f6:48:87, 0, 676, 676, -59, -67, -64, -71, #N/A, 80, 80, 68, 396, 4, 4, 67, 234, 8, 6, 70, 403
1, 123000, 0, 12, #N/A, TCP, 634, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1300, 88.44, 1, 1, 70:0b:01:f6:48:87, 1, 681, 682, -59, -66, -64, -70, #N/A, 80, 80, 141, 602, 4, 4, 140, 573, 7, 7, 101, 544
1, 124000, 0, 12, #N/A, TCP, 637, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1170, 936, 93.54, 1, 1, 70:0b:01:f6:48:87, 1, 643, 644, -59, -67, -64, -71, #N/A, 80, 80, 72, 377, 4, 4, 70, 375, 7, 5, 65, 189
1, 125000, 0, 12, #N/A, TCP, 615, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 936, 90.44, 1, 1, 70:0b:01:f6:48:87, 1, 653, 654, -59, -66, -64, -71, #N/A, 80, 80, 177, 538, 4, 4, 174, 492, 7, 6, 153, 535
1, 126000, 0, 12, #N/A, TCP, 594, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1053, 936, 92.31, 1, 1, 70:0b:01:f6:48:87, 0, 647, 647, -59, -67, -64, -70, #N/A, 80, 80, 75, 400, 4, 4, 75, 317, 7, 6, 73, 215
1, 127000, 0, 12, #N/A, TCP, 601, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 91.23, 1, 1, 70:0b:01:f6:48:87, 1, 634, 635, -59, -66, -64, -70, #N/A, 80, 80, 143, 547, 4, 4, 138, 484, 7, 7, 126, 261
1, 128000, 0, 12, #N/A, TCP, 601, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 936, 93.83, 1, 1, 70:0b:01:f6:48:87, 0, 656, 656, -59, -66, -64, -71, #N/A, 80, 80, 91, 381, 4, 3, 86, 191, 7, 7, 81, 196
1, 129000, 0, 12, #N/A, TCP, 598, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 90.96, 1, 1, 70:0b:01:f6:48:87, 1, 662, 663, -59, -67, -64, -71, #N/A, 80, 80, 142, 593, 4, 4, 140, 782, 7, 6, 116, 307
1, 130000, 0, 12, #N/A, TCP, 696, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -51, -59, 1300, 1053, 92.29, 1, 1, 70:0b:01:f6:48:87, 1, 713, 714, -59, -66, -64, -70, #N/A, 80, 80, 62, 413, 4, 4, 62, 412, 9, 6, 62, 330
1, 131000, 0, 12, #N/A, TCP, 664, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 91.12, 1, 1, 70:0b:01:f6:48:87, 1, 695, 696, -59, -67, -64, -71, #N/A, 80, 80, 151, 544, 4, 4, 144, 535, 7, 6, 120, 348
1, 132000, 0, 12, #N/A, TCP, 630, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -51, -59, 1053, 1053, 93.58, 1, 1, 70:0b:01:f6:48:87, 0, 671, 671, -60, -67, -65, -71, #N/A, 80, 80, 85, 377, 4, 4, 84, 242, 7, 7, 75, 330
1, 133000, 0, 12, #N/A, TCP, 632, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 94.11, 1, 1, 70:0b:01:f6:48:87, 1, 743, 744, -59, -67, -64, -71, #N/A, 80, 80, 111, 376, 4, 4, 110, 370, 7, 6, 99, 324
1, 134000, 0, 12, #N/A, TCP, 727, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 93.35, 1, 1, 70:0b:01:f6:48:87, 0, 684, 684, -59, -67, -64, -71, #N/A, 80, 80, 135, 605, 4, 4, 128, 602, 7, 6, 123, 488
1, 135000, 0, 12, #N/A, TCP, 530, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 975, 91.16, 1, 1, 70:0b:01:f6:48:87, 1, 572, 573, -59, -67, -64, -71, #N/A, 80, 80, 140, 539, 4, 4, 136, 249, 7, 9, 115, 300
1, 136000, 0, 12, #N/A, TCP, 629, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -50, -59, 1300, 1053, 92.19, 1, 1, 70:0b:01:f6:48:87, 1, 718, 719, -59, -66, -64, -71, #N/A, 80, 80, 86, 380, 4, 3, 86, 378, 7, 7, 81, 267
1, 137000, 0, 15, #N/A, TCP, 675, #N/A, #N/A, #N/A, #N/A, Step, station, Associated, 44-[36 40 44 48], -54, -59, 1300, 702, 93.87, 1, 1, 70:0b:01:f6:48:87, 0, 642, 642, -59, -67, -64, -71, #N/A, 80, 80, 148, 385, 4, 4, 146, 516, 7, 6, 115, 262
1, 138000, 0, 15, #N/A, TCP, 527, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -53, -60, 1170, 975, 93.92, 1, 1, 70:0b:01:f6:48:87, 1, 595, 596, -62, -69, -67, -74, #N/A, 80, 80, 143, 558, 4, 3, 141, 470, 7, 7, 76, 448
1, 139000, 0, 15, #N/A, TCP, 629, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -53, -60, 1170, 975, 94.27, 1, 1, 70:0b:01:f6:48:87, 1, 680, 681, -63, -70, -68, -74, #N/A, 80, 80, 131, 366, 4, 3, 129, 364, 6, 7, 97, 350
1, 140000, 0, 15, #N/A, TCP, 643, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 1170, 234, 93.65, 1, 1, 70:0b:01:f6:48:87, 1, 617, 618, -63, -70, -68, -75, #N/A, 80, 80, 158, 559, 4, 3, 154, 556, 6, 7, 134, 469
1, 141000, 0, 15, #N/A, TCP, 513, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 1170, 936, 93.85, 1, 1, 70:0b:01:f6:48:87, 1, 594, 595, -63, -70, -68, -74, #N/A, 80, 80, 218, 671, 4, 4, 213, 632, 6, 5, 188, 605
1, 142000, 0, 15, #N/A, TCP, 572, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -53, -60, 1170, 702, 92.84, 1, 1, 70:0b:01:f6:48:87, 1, 570, 571, -62, -70, -67, -74, #N/A, 80, 80, 76, 511, 4, 4, 73, 510, 8, 5, 86, 504
1, 143000, 0, 15, #N/A, TCP, 519, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -53, -60, 1170, 936, 92.22, 1, 1, 70:0b:01:f6:48:87, 1, 575, 576, -63, -70, -68, -74, #N/A, 80, 80, 148, 681, 4, 4, 145, 602, 6, 5, 133, 549
1, 144000, 0, 15, #N/A, TCP, 601, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 1053, 975, 94.38, 1, 1, 70:0b:01:f6:48:87, 1, 664, 665, -62, -70, -67, -74, #N/A, 80, 80, 103, 387, 4, 3, 94, 384, 6, 7, 87, 448
1, 145000, 0, 15, #N/A, TCP, 643, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 1170, 702, 90.88, 1, 1, 70:0b:01:f6:48:87, 1, 677, 678, -63, -70, -68, -74, #N/A, 80, 80, 198, 534, 4, 3, 191, 531, 6, 7, 159, 497
1, 146000, 0, 15, #N/A, TCP, 635, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 1170, 936, 94.05, 1, 1, 70:0b:01:f6:48:87, 1, 654, 655, -62, -70, -67, -74, #N/A, 80, 80, 72, 389, 4, 3, 67, 387, 7, 7, 99, 378
1, 147000, 0, 15, #N/A, TCP, 552, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -53, -60, 1170, 936, 92.4, 1, 1, 70:0b:01:f6:48:87, 1, 587, 588, -62, -70, -67, -74, #N/A, 80, 80, 191, 675, 4, 4, 189, 631, 6, 5, 172, 600
1, 148000, 0, 15, #N/A, TCP, 550, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 1170, 975, 92.65, 1, 1, 70:0b:01:f6:48:87, 0, 580, 580, -63, -70, -67, -74, #N/A, 80, 80, 73, 499, 4, 4, 72, 470, 6, 5, 69, 467
1, 149000, 0, 15, #N/A, TCP, 541, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 1170, 975, 92.52, 1, 1, 70:0b:01:f6:48:87, 1, 610, 611, -63, -70, -68, -74, #N/A, 80, 80, 187, 538, 4, 3, 182, 535, 6, 7, 146, 559
1, 150000, 0, 15, #N/A, TCP, 651, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 1053, 975, 93.55, 1, 1, 70:0b:01:f6:48:87, 1, 663, 664, -64, -70, -68, -75, #N/A, 80, 80, 69, 383, 4, 3, 67, 381, 6, 7, 54, 377
1, 151000, 0, 15, #N/A, TCP, 623, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 780, 975, 89.3, 1, 1, 70:0b:01:f6:48:87, 1, 688, 689, -63, -70, -68, -74, #N/A, 80, 80, 204, 537, 4, 3, 198, 534, 6, 7, 158, 496
1, 152000, 0, 15, #N/A, TCP, 641, #N/A, #N/A, #N/A, #N/A, Step (avg), station, Associated, 44-[36 40 44 48], -54, -60, 702, 936, 93.09, 1, 1, 70:0b:01:f6:48:87, 0, 654, 654, -63, -70, -68, -74, #N/A, 80, 80, 83, 399, 4, 3, 81, 397, 7, 7, 83, 392
